Tipo_Entidad;Nombre_Tipo_Entidad;Codigo_Entidad;Nombre_Entidad;Fecha_Corte;Tipo_de_persona;Sexo;Tamaño_de_empresa;Tipo_de_crédito;Tipo_de_garantía;Producto de crédito;Plazo de crédito;Tasa_efectiva_promedio_ponderada;margen_adicional;Montos_desembolsados;Numero_de_creditos_desembolsados;Grupo_Etnico;Antiguedad_de_la_empresa;Tipo_de_Tasa;Rango_monto_desembolsado;Clase_deudor;Codigo_CIIU;Codigo_Municipio
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;14;0;164,860,572;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.5;0;75,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.27;0;47,996,538;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5615
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;18.05;0;103,783,516;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;15238
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;15.75;0;102,102,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;41001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.7;0;40,236,951;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;8121;41551
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14.71;0;587,720,811;6;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;16.15;0;160,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5631
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.7;0;63,044,220;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;23001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.7;0;59,597,432;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;41001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.73;0;383,195,236;5;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);Más de 15 años y hasta 20 años;7.7;0;96,576,427;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76520
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;105,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;4719;73449
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);Más de 15 años y hasta 20 años;7.6;0;42,031,001;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;41551
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.7;0;110,360,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);A más de 20 años;14;0;40,734,652;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;4711;8758
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.08;0;111,500,000;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.65;0;185,500,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;5360
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;9.8;0;311,193,330;1;Sin información (1);No aplica(1);FS;Mayor a 235 SMLMV y menor o igual a 335 SMLMV;Deudor nuevo en la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;105,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;9007;73449
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;212,947,554;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;108,814,046;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;14;0;106,415,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;73449
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.82;0;134,714,809;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;41551
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.7;0;90,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;95001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.45;0;109,769,092;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5266
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.5;0;35,789,277;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;47001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;16.7;0;55,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;41298
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;109,207,400;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;4711;73449
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 15 años y hasta 20 años;18.4;0;47,059,891;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;90;52001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.7;0;55,930,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;16.7;0;27,424,275;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;8758
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 15 años y hasta 20 años;18.1;0;20,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76147
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;14;0;225,384,976;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;17.75;0;360,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 235 SMLMV y menor o igual a 335 SMLMV;Deudor de la entidad;10;25175
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.6;0;102,860,800;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;4711;73268
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;123,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;19001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;9.9;0;50,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;23660
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.7;0;82,529,932;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5380
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual vis (colocación en pesos);Más de 7 años y hasta 15 años;15.75;0;10,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;18.1;0;93,320,002;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.65;0;25,909,339;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;7010;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.25;0;350,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 235 SMLMV y menor o igual a 335 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.1;0;127,969,272;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;8810;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;14;0;61,140,120;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;15176
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual vis (colocación en uvr);Más de 15 años y hasta 20 años;8.1;0;10,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;73001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 7 años y hasta 15 años;17.45;0;168,000,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;8299;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;16.74;0;201,744,867;3;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;76834
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.8;0;110,000,000;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;17001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;179,539,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor nuevo en la entidad;10;66170
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.84;0;140,739,817;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;80,333,600;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;4742;54405
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;92,437,700;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;4610;8001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.45;0;200,000,000;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;90;68001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.95;0;143,540,380;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;19/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.6;0;53,766,948;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;68547
